time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,slab_depth,grid_code
2020-02-15 11:37:47.720000+00:00,40.2858333,-124.3606667,7.55,2.14,md,20.0,235.0,0.01407,0.16,nc,nc73341335,2020-02-19T04:23:02.661Z,"8km SW of Petrolia, CA",earthquake,0.51,0.25,0.151,11.0,reviewed,nc,nc,15.026567743301941,30
2020-02-06 08:20:24.620000+00:00,40.3025,-124.3835,8.8,3.76,mw,21.0,237.0,0.0343,0.09,nc,nc73336226,2020-04-25T22:18:04.040Z,"9km WSW of Petrolia, CA",earthquake,0.5,0.24,,5.0,reviewed,nc,nc,14.63986281394203,30
2020-02-06 10:00:08.260000+00:00,40.3016667,-124.3901667,8.88,2.51,md,17.0,239.0,0.03871,0.08,nc,nc73336276,2020-04-25T22:18:06.040Z,"9km WSW of Petrolia, CA",earthquake,0.38,0.25,0.124,15.0,reviewed,nc,nc,14.556098008766538,30
2019-10-09 05:26:53.210000+00:00,40.3318333,-124.3848333,5.86,2.04,md,12.0,231.0,0.05406,0.05,nc,nc73289160,2020-02-29T05:26:26.413Z,"8km W of Petrolia, CA",earthquake,0.87,0.49,0.412,7.0,reviewed,nc,nc,14.484000015994733,30
2022-01-29 18:37:31.400000+00:00,40.2843333,-124.3391667,8.3,2.77,md,28.0,193.0,0.004867,0.13,nc,nc73685486,2022-04-15T17:57:04.040Z,"6km SW of Petrolia, CA",earthquake,0.31,0.19,0.137,58.0,reviewed,nc,nc,15.320295880051106,30
2008-11-15 15:28:03.770000+00:00,40.2961667,-124.3965,14.447,2.0,md,13.0,231.0,0.08288,0.19,nc,nc71169161,2017-01-19T00:44:12.921Z,"32 km SW of Scotia, California",earthquake,1.22,0.41,0.104,11.0,reviewed,nc,nc,14.500631556782407,30
2020-02-06 11:05:29.590000+00:00,40.2875,-124.3615,7.48,3.06,ml,21.0,246.0,0.0145,0.13,nc,nc73336291,2020-04-25T22:18:07.040Z,"8km WSW of Petrolia, CA",earthquake,0.65,0.3,0.23,21.0,reviewed,nc,nc,15.006919822697853,30
2020-02-06 11:21:08.590000+00:00,40.2971667,-124.3895,8.31,2.01,md,15.0,243.0,0.03692,0.08,nc,nc73336296,2020-02-12T02:12:03.455Z,"9km WSW of Petrolia, CA",earthquake,0.46,0.25,0.175,9.0,reviewed,nc,nc,14.587751018055265,30
2015-03-05 15:22:43.600000+00:00,40.2368333,-124.3808333,6.915,2.03,md,15.0,242.0,0.09009,0.1,nc,nc72405815,2017-02-07T09:01:12.185Z,"34 km NW of Shelter Cove, California",earthquake,1.11,0.44,0.201,22.0,reviewed,nc,nc,15.020049252749471,30
2019-07-09 11:30:13.140000+00:00,40.2913333,-124.3408333,8.68,2.79,md,20.0,152.0,0.003187,0.1,nc,nc73216121,2019-07-11T17:18:03.238Z,"6km SW of Petrolia, CA",earthquake,0.65,0.31,0.164,46.0,reviewed,nc,nc,15.261376632956253,30
2018-04-04 05:14:00.140000+00:00,40.2945,-124.3673333,13.82,2.1,md,18.0,233.0,0.06809,0.13,nc,nc72994510,2018-04-13T07:24:03.252Z,"8km WSW of Petrolia, CA",earthquake,0.88,0.28,0.195,20.0,reviewed,nc,nc,14.893657389152843,30
2014-06-22 11:30:50.510000+00:00,40.2918333,-124.3191667,8.64,2.04,md,15.0,223.0,0.04054,0.12,nc,nc72241846,2017-02-04T01:33:18.761Z,"28 km SW of Scotia, California",earthquake,0.6,0.33,0.178,11.0,reviewed,nc,nc,15.54338058686531,30
2010-11-23 11:03:52.120000+00:00,40.3213333,-124.3625,13.13,2.34,md,12.0,217.0,0.05946,0.19,nc,nc71487220,2017-01-23T07:49:22.739Z,"28 km SW of Scotia, California",earthquake,1.42,0.89,0.224,6.0,reviewed,nc,nc,14.824641031125717,30
2010-07-10 03:11:21.990000+00:00,40.2978333,-124.332,7.7,2.84,md,19.0,199.0,0.04414,0.18,nc,nc71422405,2017-01-22T16:05:17.040Z,"28 km SW of Scotia, California",earthquake,0.81,0.38,0.279,49.0,reviewed,nc,nc,15.34183880641033,30
2019-04-29 17:43:18.150000+00:00,40.2926667,-124.338,9.18,2.27,md,21.0,138.0,0.005491,0.16,nc,nc73174025,2019-05-02T05:27:03.966Z,"6km SW of Petrolia, CA",earthquake,0.48,0.26,0.146,21.0,reviewed,nc,nc,15.291303884304687,30
2022-08-12 04:45:45.040000+00:00,40.2906667,-124.3663333,13.44,2.03,md,20.0,232.0,0.0183,0.06,nc,nc73767160,2022-08-12T18:56:14.158Z,"8km WSW of Petrolia, CA",earthquake,0.45,0.25,0.077,14.0,reviewed,nc,nc,14.926771423347086,30
2019-06-23 03:27:31.880000+00:00,40.2815,-124.2938333,9.01,2.8,md,30.0,142.0,0.03264,0.14,nc,nc73201166,2019-09-11T15:19:34.040Z,"5km S of Petrolia, CA",earthquake,0.29,0.2,0.221,62.0,reviewed,nc,nc,15.933228360125867,30
2013-06-08 23:42:38.100000+00:00,40.3031667,-124.3975,8.321,2.1,md,17.0,248.0,0.08829,0.2,nc,nc72004665,2017-01-31T22:50:43.664Z,"32 km SW of Scotia, California",earthquake,0.94,0.53,0.129,15.0,reviewed,nc,nc,14.45235981262538,30
2013-06-15 08:33:41.880000+00:00,40.2961667,-124.373,8.001,2.36,md,20.0,234.0,0.07207,0.19,nc,nc72008505,2017-01-31T23:43:02.740Z,"31 km SW of Scotia, California",earthquake,0.76,0.55,0.13,31.0,reviewed,nc,nc,14.810331861042117,30
2023-07-07 05:41:08.310000+00:00,40.2731667,-124.3761667,9.25,2.32,md,28.0,232.0,0.02988,0.25,nc,nc73909801,2023-07-07T10:33:13.428Z,"10km SW of Petrolia, CA",earthquake,0.71,0.51,0.174,32.0,reviewed,nc,nc,14.887353468915371,30
2018-12-04 09:41:13.100000+00:00,40.3418333,-124.387,9.38,2.27,md,9.0,243.0,0.07775,0.05,nc,nc73119001,2018-12-04T22:14:02.678Z,"9km WNW of Petrolia, CA",earthquake,2.74,0.53,0.141,19.0,reviewed,nc,nc,14.410182511380805,30
2011-06-19 02:29:54.820000+00:00,40.1806667,-124.2026667,4.99,2.31,md,16.0,180.0,0.02162,0.15,nc,nc71587020,2017-01-24T16:32:47.490Z,"20 km NNW of Shelter Cove, California",earthquake,0.33,0.44,0.114,32.0,reviewed,nc,nc,17.77675392585194,30
2016-10-30 13:42:41.010000+00:00,40.2921667,-124.2875,9.97,2.09,md,14.0,194.0,0.02973,0.08,nc,nc72718125,2017-02-11T05:28:35.998Z,"26 km SW of Scotia, California",earthquake,0.46,0.33,0.134,9.0,reviewed,nc,nc,15.958283731256692,30
2013-01-11 04:46:47.690000+00:00,40.2985,-124.3591667,14.921,2.4,md,16.0,236.0,0.06216,0.18,nc,nc71919551,2017-01-30T19:42:06.192Z,"29 km SW of Scotia, California",earthquake,1.05,0.61,0.148,21.0,reviewed,nc,nc,14.980441569840057,30
2011-03-23 23:35:33.160000+00:00,40.3406667,-124.3313333,14.519,2.15,md,13.0,231.0,0.04054,0.12,nc,nc71541725,2017-01-24T05:25:23.661Z,"25 km SW of Scotia, California",earthquake,0.74,0.34,0.166,10.0,reviewed,nc,nc,15.135314254232084,30
2017-03-02 20:23:45.020000+00:00,40.2905,-124.3951667,8.17,3.85,mw,20.0,240.0,0.08911,0.1,nc,nc72769811,2017-05-24T02:48:13.040Z,"32 km SW of Scotia, California",earthquake,0.52,0.31,,3.0,reviewed,nc,nc,14.546377711978929,30
2019-06-23 03:53:02.890000+00:00,40.2735,-124.3003333,9.44,5.58,mw,34.0,159.0,0.03116,0.17,nc,nc73201181,2021-12-20T21:29:47.348Z,"6km SSW of Petrolia, CA",earthquake,0.34,0.21,,6.0,reviewed,nc,nc,15.891373802219887,30
2012-11-08 01:02:38.840000+00:00,40.2411667,-124.344,5.31,2.17,md,19.0,234.0,0.06126,0.23,nc,nc71877765,2017-01-28T21:53:52.882Z,near the coast of Northern California,earthquake,0.54,0.71,0.165,14.0,reviewed,nc,nc,15.48431758772175,30
2015-11-30 20:24:43.320000+00:00,40.3033333,-124.309,9.79,2.15,md,11.0,209.0,0.02613,0.04,nc,nc72562611,2017-02-08T19:33:50.610Z,"26 km SW of Scotia, California",earthquake,1.29,0.83,0.189,15.0,reviewed,nc,nc,15.615075422858876,30
2023-10-01 19:29:36.760000+00:00,40.2915,-124.2905,9.59,3.61,mw,40.0,115.0,0.0308,0.17,nc,nc73944271,2023-12-14T21:26:50.040Z,"4 km S of Petrolia, CA",earthquake,0.36,0.21,,4.0,reviewed,nc,nc,15.922376251246035,30
2017-04-07 09:47:16.770000+00:00,40.3233333,-124.3978333,5.91,2.66,md,13.0,248.0,0.08681,0.07,nc,nc72785941,2017-04-07T23:55:02.374Z,"30 km SSW of Ferndale, California",earthquake,0.54,0.47,0.261,20.0,reviewed,nc,nc,14.355503168842692,30
2023-10-01 15:41:29.620000+00:00,40.2951667,-124.287,9.8,4.09,mw,42.0,105.0,0.02685,0.17,nc,nc73944166,2023-12-14T21:26:50.040Z,"3 km S of Petrolia, CA",earthquake,0.37,0.23,,4.0,reviewed,nc,nc,15.948434631145535,30
2013-05-01 21:03:23.280000+00:00,40.297,-124.3838333,8.559,3.86,mw,21.0,237.0,0.07838,0.17,nc,nc71980360,2022-08-06T15:19:07.002Z,"31 km SW of Scotia, California",earthquake,0.57,0.33,,4.0,reviewed,nc,nc,14.6632740502108,30
2017-06-24 21:22:03.060000+00:00,40.2878333,-124.2988333,9.14,4.03,mw,24.0,212.0,0.03586,0.12,nc,nc72820761,2018-03-23T03:45:44.092Z,near the coast of Northern California,earthquake,0.44,0.22,,11.0,reviewed,nc,nc,15.832580184169242,30
2013-05-02 04:19:37.510000+00:00,40.2961667,-124.376,8.431,2.47,md,17.0,239.0,0.07477,0.19,nc,nc71980540,2017-01-31T14:19:26.767Z,"31 km SW of Scotia, California",earthquake,0.78,0.62,0.134,24.0,reviewed,nc,nc,14.770808373948125,30
2017-07-15 23:35:46.400000+00:00,40.28,-124.2621667,13.58,2.03,md,15.0,150.0,0.02341,0.1,nc,nc72839026,2017-07-26T00:02:04.127Z,"26 km SSW of Scotia, California",earthquake,0.61,0.53,0.206,11.0,reviewed,nc,nc,16.36104268724602,30
2013-05-01 21:05:44.470000+00:00,40.2953333,-124.3671667,8.261,2.5,md,21.0,232.0,0.06847,0.18,nc,nc71980370,2017-01-31T14:16:53.200Z,"30 km SW of Scotia, California",earthquake,0.62,0.39,0.175,30.0,reviewed,nc,nc,14.89151771354991,30
2013-05-02 00:30:48.390000+00:00,40.2965,-124.3876667,8.771,2.51,md,21.0,238.0,0.08288,0.17,nc,nc71980445,2017-01-31T14:17:57.967Z,"31 km SW of Scotia, California",earthquake,0.67,0.55,0.15,28.0,reviewed,nc,nc,14.615371770387199,30
2011-01-15 09:27:59.780000+00:00,40.3096667,-124.256,9.2,2.56,md,18.0,87.0,0.02523,0.14,nc,nc71510245,2017-01-23T20:31:38.613Z,"23 km SW of Scotia, California",earthquake,0.43,0.36,0.251,20.0,reviewed,nc,nc,16.280104686377772,30
2017-03-02 21:13:39.990000+00:00,40.3038333,-124.397,8.46,2.48,md,20.0,240.0,0.08806,0.11,nc,nc72769836,2017-03-03T05:16:10.220Z,"32 km SW of Scotia, California",earthquake,0.46,0.41,0.143,28.0,reviewed,nc,nc,14.455742928572738,30
2015-01-10 10:12:21.520000+00:00,40.3911667,-124.265,10.829,2.86,md,23.0,134.0,0.07117,0.09,nc,nc72378641,2022-07-27T13:33:34.256Z,"17 km SW of Scotia, California",earthquake,0.3,0.31,0.181,73.0,reviewed,nc,nc,15.746472772859653,31
2010-07-30 14:36:27.680000+00:00,40.3903333,-124.263,6.359,2.51,md,20.0,133.0,0.07027,0.14,nc,nc71439571,2017-01-22T18:56:08.590Z,"17 km SW of Scotia, California",earthquake,0.33,0.61,0.179,38.0,reviewed,nc,nc,15.77603352140924,31
2019-03-18 14:01:36.160000+00:00,40.5186667,-124.2221667,11.26,2.28,md,22.0,110.0,0.05901,0.11,nc,nc73153771,2019-03-19T06:14:03.346Z,"7km SSE of Ferndale, CA",earthquake,0.23,0.52,0.115,24.0,reviewed,nc,nc,15.783743722282,31
2017-10-13 14:00:11.850000+00:00,40.478,-124.2256667,5.96,2.15,md,16.0,75.0,0.08533,0.15,nc,nc72908441,2017-10-14T03:00:04.367Z,"10 km WSW of Rio Dell, California",earthquake,0.36,0.75,0.116,18.0,reviewed,nc,nc,15.878644801391598,31
2012-02-16 22:33:49.990000+00:00,40.3661667,-124.375,13.881,2.73,md,18.0,218.0,0.08198,0.14,nc,nc71736811,2017-01-27T03:54:17.740Z,"25 km SSW of Ferndale, California",earthquake,0.57,0.36,0.136,34.0,reviewed,nc,nc,14.459456256153366,31
2010-11-01 13:37:59.720000+00:00,40.356,-124.393,12.411,2.15,md,13.0,230.0,0.09009,0.17,nc,nc71482146,2017-01-23T05:14:16.450Z,near the coast of Northern California,earthquake,1.76,1.06,0.23,22.0,reviewed,nc,nc,14.270197982752043,31
2010-07-31 02:31:48.790000+00:00,40.3951667,-124.2518333,5.709,2.07,md,15.0,122.0,0.07748,0.06,nc,nc71439791,2017-01-22T18:58:46.120Z,"16 km SW of Scotia, California",earthquake,0.29,0.65,0.132,10.0,reviewed,nc,nc,15.894289241514993,31
2010-03-17 23:15:49.700000+00:00,40.7461667,-124.21,6.219,2.2,md,15.0,178.0,0.1541,0.12,nc,nc71364810,2017-01-22T02:26:33.987Z,"2 km N of Fields Landing, California",earthquake,0.37,0.58,0.144,19.0,reviewed,nc,nc,15.661482158282904,32
2011-02-02 04:03:14.710000+00:00,40.7188333,-124.2198333,15.512,2.03,md,18.0,189.0,0.1748,0.16,nc,nc71523376,2017-01-23T22:45:50.301Z,"0 km SSW of Fields Landing, California",earthquake,0.75,0.61,0.131,17.0,reviewed,nc,nc,15.525227065382222,32
2021-03-14 20:32:14.220000+00:00,40.7496667,-124.2205,10.4,2.17,md,18.0,208.0,0.01761,0.11,nc,nc73535191,2021-03-17T02:05:07.970Z,"4km NW of Humboldt Hill, CA",earthquake,1.24,0.33,0.151,11.0,reviewed,nc,nc,15.5288679748538,32
2008-08-01 02:24:24.830000+00:00,40.568,-124.2481667,3.136,2.26,md,7.0,312.0,0.7874,0.06,nc,nc71137085,2017-01-18T13:22:49.717Z,"1 km SE of Ferndale, California",earthquake,7.91,9.31,0.133,8.0,reviewed,nc,nc,15.322654843165319,32
2009-03-18 06:15:06.970000+00:00,40.6436667,-124.3593333,8.136,2.5,md,26.0,292.0,0.8667,0.17,nc,nc71197890,2017-01-20T01:56:51.560Z,"11 km NW of Ferndale, California",earthquake,2.71,31.61,0.18,26.0,reviewed,nc,nc,13.846845343710303,32
2008-09-25 19:31:17.290000+00:00,40.6316667,-124.2683333,8.882,2.12,md,10.0,283.0,0.3982,0.15,nc,nc71155436,2017-01-18T19:16:38.360Z,"4 km WSW of Loleta, CA",earthquake,4.66,2.41,0.206,13.0,reviewed,nc,nc,14.961665165832128,32
2009-03-21 02:00:35.290000+00:00,40.6613333,-124.2993333,4.762,2.01,md,9.0,277.0,0.4333,0.18,nc,nc71199035,2017-01-20T02:14:59.627Z,"6 km WSW of Indianola, California",earthquake,2.25,2.38,0.124,9.0,reviewed,nc,nc,14.55124742678956,32
2022-12-07 19:11:56.850000+00:00,40.7228333,-124.3946667,4.14,2.07,md,15.0,206.0,0.1539,0.12,nc,nc73815786,2022-12-09T21:15:13.323Z,"17km W of Humboldt Hill, CA",earthquake,0.54,0.95,0.203,19.0,reviewed,nc,nc,13.393638390492644,32
2010-02-11 00:51:18.520000+00:00,40.643,-124.3766667,7.958,2.3,md,25.0,205.0,0.1703,0.16,nc,nc71351911,2017-01-21T21:43:11.950Z,"12 km NW of Ferndale, California",earthquake,1.19,0.55,0.216,20.0,reviewed,nc,nc,13.642060405716556,32
2017-12-05 17:49:03.270000+00:00,40.7085,-124.2445,7.61,2.47,md,15.0,209.0,0.03435,0.12,nc,nc72935406,2018-03-23T03:33:21.344Z,"5km WSW of Humboldt Hill, CA",earthquake,0.49,0.31,0.081,17.0,reviewed,nc,nc,15.208435602144975,32
2017-12-06 13:27:29.300000+00:00,40.6891667,-124.2111667,1.88,2.8,md,21.0,170.0,0.01284,0.09,nc,nc72935821,2018-03-22T16:36:38.474Z,"4km SSW of Humboldt Hill, CA",earthquake,0.33,0.73,0.185,48.0,reviewed,nc,nc,15.630737533241515,32
2022-06-20 01:35:44.630000+00:00,40.722,-124.2306667,7.81,2.17,md,11.0,180.0,0.03826,0.09,nc,nc73747806,2022-06-22T02:58:16.497Z,"4km W of Humboldt Hill, CA",earthquake,0.79,0.48,0.104,8.0,reviewed,nc,nc,15.389526997636448,32
2014-11-01 23:03:02.900000+00:00,40.7036667,-124.2383333,10.447,2.37,md,31.0,161.0,0.1955,0.12,nc,nc72336776,2017-02-05T01:54:37.790Z,"1 km NNW of Indianola, California",earthquake,0.37,0.49,0.148,22.0,reviewed,nc,nc,15.284437813273442,32
2023-02-22 15:48:21.610000+00:00,40.5595,-124.2203333,15.63,3.07,ml,34.0,70.0,0.03697,0.11,nc,nc73850141,2023-04-29T21:57:26.040Z,"4km ESE of Ferndale, CA",earthquake,0.34,0.46,0.241,23.0,reviewed,nc,nc,15.691121409217363,32
2017-12-05 22:31:07.360000+00:00,40.6988333,-124.2355,5.88,2.09,md,20.0,176.0,0.02629,0.2,nc,nc72935551,2017-12-06T02:42:01.613Z,"5km SW of Humboldt Hill, CA",earthquake,0.53,0.41,0.11,11.0,reviewed,nc,nc,15.319042954809111,32
2023-05-13 07:12:42.790000+00:00,40.5536667,-124.2408333,15.05,2.16,md,24.0,99.0,0.02842,0.14,nc,nc73887531,2023-05-16T02:57:11.653Z,"3km SE of Ferndale, CA",earthquake,0.51,0.72,0.138,14.0,reviewed,nc,nc,15.446382193423124,32
2009-08-22 17:09:32.430000+00:00,40.6378333,-124.326,13.838,2.09,md,12.0,227.0,0.1631,0.07,nc,nc71269601,2017-01-20T16:46:36.056Z,"8 km W of Loleta, California",earthquake,0.89,0.43,0.046,13.0,reviewed,nc,nc,14.253656733846208,32
2023-01-25 01:47:20.640000+00:00,40.5713333,-124.2338333,9.23,2.53,md,32.0,83.0,0.02323,0.14,nc,nc73836866,2023-04-11T18:51:30.040Z,"3km ESE of Ferndale, CA",earthquake,0.22,0.41,0.123,38.0,reviewed,nc,nc,15.495134397025206,32
2018-10-15 03:00:08.110000+00:00,40.7271667,-124.3676667,4.79,2.2,md,17.0,204.0,0.1703,0.06,nc,nc73097426,2018-10-16T05:15:04.598Z,"15km W of Humboldt Hill, CA",earthquake,0.35,0.63,0.073,14.0,reviewed,nc,nc,13.715756344742495,32
2018-10-15 02:06:54.270000+00:00,40.7303333,-124.3593333,8.78,2.54,md,20.0,202.0,0.1703,0.18,nc,nc73097411,2018-10-22T00:28:54.132Z,"14km W of Humboldt Hill, CA",earthquake,0.64,0.52,0.158,32.0,reviewed,nc,nc,13.815208621081394,32
2010-01-05 16:37:09.270000+00:00,40.5851667,-124.309,13.607,2.05,md,10.0,210.0,0.1117,0.05,nc,nc71335736,2017-01-21T17:12:39.045Z,"3 km WNW of Ferndale, California",earthquake,0.7,0.38,0.091,12.0,reviewed,nc,nc,14.540473176529742,32
2010-01-15 07:03:24.750000+00:00,40.6208333,-124.3761667,13.377,2.62,md,8.0,218.0,0.1486,0.05,nc,nc71340591,2017-01-21T18:44:28.370Z,near the coast of Northern California,earthquake,1.39,0.68,0.174,43.0,reviewed,nc,nc,13.676592537717637,32
2020-10-11 13:46:21.160000+00:00,40.722,-124.2421667,9.59,2.05,md,22.0,180.0,0.02929,0.08,nc,nc73469511,2020-10-23T05:17:05.402Z,"4km W of Humboldt Hill, CA",earthquake,0.65,0.23,0.081,16.0,reviewed,nc,nc,15.242932969160464,32
2017-06-02 22:32:46.740000+00:00,41.0019989,-124.3430023,4.37,2.48,ml,4.0,296.0,0.7321,0.23,nc,nc72809646,2017-06-08T02:40:03.094Z,"17 km WSW of Trinidad, California",earthquake,18.71,19.77,0.191,7.0,reviewed,nc,nc,14.577919646411528,34
2008-08-17 05:56:59.370000+00:00,41.1885,-124.216,15.66,4.6,mw,15.0,172.0,0.1486,0.06,nc,nc51207076,2020-06-27T07:23:47.818Z,"7 km WNW of Big Lagoon, California",earthquake,0.52,0.36,,10.0,reviewed,nc,nc,17.1619580268761,35
2008-10-27 13:09:11.090000+00:00,41.1898333,-124.2116667,17.11,2.46,md,8.0,222.0,0.1459,0.13,nc,nc51210202,2017-01-18T22:51:36.056Z,"7 km WNW of Big Lagoon, California",earthquake,1.26,0.58,0.178,12.0,reviewed,nc,nc,17.233610088536516,35
2009-08-19 16:15:16.650000+00:00,41.1891667,-124.2551667,16.15,2.09,md,5.0,242.0,0.1775,0.02,nc,nc71267951,2017-01-20T16:28:42.978Z,"10 km WNW of Big Lagoon, California",earthquake,1.43,0.46,0.251,8.0,reviewed,nc,nc,16.574047857577064,35
2018-11-18 18:20:27.290000+00:00,41.2321667,-124.2133333,16.97,2.3,md,13.0,208.0,0.1616,0.09,nc,nc73112486,2018-11-21T05:11:03.525Z,"20km NNW of Trinidad, CA",earthquake,0.61,0.3,0.133,11.0,reviewed,nc,nc,17.40141158999442,35
2008-10-26 16:07:48.210000+00:00,41.1743333,-124.2215,15.66,3.9,mw,13.0,193.0,0.1505,0.1,nc,nc51210163,2022-06-17T09:37:21.433Z,"7 km WNW of Big Lagoon, California",earthquake,0.71,0.34,,3.0,reviewed,nc,nc,17.012966463796936,35
2009-07-09 11:08:20.910000+00:00,41.2726667,-124.3878333,11.941,2.55,md,30.0,184.0,0.2982,0.14,nc,nc71246061,2017-01-20T12:52:32.430Z,"24 km WNW of Big Lagoon, California",earthquake,0.44,0.76,0.224,52.0,reviewed,nc,nc,14.942689447030533,35
2014-05-12 21:26:55.990000+00:00,41.231,-124.2533333,9.605,2.16,md,11.0,204.0,0.1883,0.25,nc,nc72220461,2017-02-03T19:33:46.934Z,"12 km NW of Big Lagoon, California",earthquake,1.03,0.8,0.142,19.0,reviewed,nc,nc,16.785471530609136,35
2023-05-02 06:10:03.790000+00:00,41.1945,-124.2323333,16.31,2.84,md,29.0,175.0,0.1535,0.14,nc,nc73882946,2023-07-15T22:10:51.040Z,"17km NNW of Trinidad, CA",earthquake,0.5,0.29,0.185,36.0,reviewed,nc,nc,16.94193242623648,35
2013-08-26 20:04:41.300000+00:00,40.2425,-124.118,11.045,2.03,md,24.0,69.0,0.004505,0.16,nc,nc72056956,2017-02-01T10:13:40.510Z,"18 km WSW of Weott, California",earthquake,0.34,0.58,0.158,23.0,reviewed,nc,nc,18.562535209646054,39
2012-07-29 15:28:09.870000+00:00,40.246,-124.1753333,10.43,2.42,md,20.0,90.0,0.005405,0.15,nc,nc71823611,2017-01-28T07:02:00.250Z,"23 km WSW of Weott, California",earthquake,0.38,0.42,0.179,19.0,reviewed,nc,nc,17.73870193591998,39
2019-02-14 02:11:22.500000+00:00,40.2533333,-124.1546667,12.42,2.14,md,12.0,113.0,0.01307,0.06,nc,nc73141715,2019-02-15T05:45:04.620Z,"14km SE of Petrolia, CA",earthquake,0.26,0.41,0.141,9.0,reviewed,nc,nc,17.978520425744513,39
2019-10-18 07:23:33.260000+00:00,40.2071667,-124.135,13.44,2.0,md,18.0,156.0,0.05143,0.15,nc,nc73293750,2019-10-24T23:41:03.652Z,"18km SE of Petrolia, CA",earthquake,0.78,0.45,0.106,8.0,reviewed,nc,nc,18.550454632124424,39
2019-10-18 08:41:52.240000+00:00,40.22,-124.1235,12.96,2.1,md,19.0,143.0,0.04761,0.09,nc,nc73293765,2019-10-25T00:23:03.916Z,"18km SE of Petrolia, CA",earthquake,0.46,0.32,0.11,7.0,reviewed,nc,nc,18.632214279164913,39
2019-11-23 21:09:05.470000+00:00,40.244,-124.1393333,11.53,2.09,md,22.0,131.0,0.02533,0.15,nc,nc73307986,2019-12-04T06:44:02.760Z,"15km SE of Petrolia, CA",earthquake,0.5,0.57,0.128,12.0,reviewed,nc,nc,18.252249055450033,39
2021-11-25 10:10:05.530000+00:00,40.243,-124.1473333,11.17,2.59,md,30.0,134.0,0.01982,0.18,nc,nc73657510,2022-01-29T22:55:54.040Z,"15km SE of Petrolia, CA",earthquake,0.49,0.43,0.13,24.0,reviewed,nc,nc,18.145427021724,39
2015-01-28 23:20:49.910000+00:00,40.2443333,-124.1685,10.33,2.16,md,19.0,94.0,0.006306,0.11,nc,nc72388111,2022-07-27T17:32:32.316Z,"22 km WSW of Weott, California",earthquake,0.33,0.4,0.116,26.0,reviewed,nc,nc,17.84309760092931,39
2015-01-25 16:53:03.370000+00:00,40.2431667,-124.1756667,10.999,2.22,md,18.0,141.0,0.008108,0.04,nc,nc72385936,2017-02-07T02:48:34.040Z,"23 km WSW of Weott, California",earthquake,0.24,0.35,0.179,21.0,reviewed,nc,nc,17.75167446983794,39
2022-02-21 08:49:21.430000+00:00,40.2271667,-124.198,1.58,2.28,md,19.0,164.0,0.05097,0.1,nc,nc73695851,2022-02-23T01:00:13.227Z,"13km SE of Petrolia, CA",earthquake,0.21,0.41,0.115,16.0,reviewed,nc,nc,17.543417100935976,39
2016-11-20 13:38:33.370000+00:00,40.2541667,-124.1878333,10.16,2.22,md,16.0,101.0,0.01351,0.08,nc,nc72727755,2017-02-11T07:50:17.651Z,"23 km WSW of Weott, California",earthquake,0.33,0.42,0.211,11.0,reviewed,nc,nc,17.51699129684059,39
2021-11-25 09:18:15.220000+00:00,40.2498333,-124.162,12.48,2.27,md,22.0,132.0,0.007169,0.12,nc,nc73657500,2021-12-03T00:54:11.414Z,"13km SE of Petrolia, CA",earthquake,0.3,0.38,0.154,15.0,reviewed,nc,nc,17.89848292350017,39
2019-12-29 23:15:01.770000+00:00,40.246,-124.1461667,11.81,2.0,md,22.0,138.0,0.01977,0.15,nc,nc73321206,2020-01-10T02:34:02.172Z,"15km SE of Petrolia, CA",earthquake,0.33,0.36,0.162,15.0,reviewed,nc,nc,18.1428554108252,39
2019-01-21 15:42:28.670000+00:00,40.2373333,-124.168,11.5,2.51,md,18.0,144.0,0.01337,0.13,nc,nc73134881,2019-02-02T07:55:04.145Z,"14km SE of Petrolia, CA",earthquake,0.47,0.32,0.212,19.0,reviewed,nc,nc,17.893369398102138,39
2019-05-13 01:43:43.520000+00:00,40.2426667,-124.1623333,11.77,2.25,md,25.0,90.0,0.0104,0.12,nc,nc73180910,2019-05-16T04:36:02.885Z,"14km SE of Petrolia, CA",earthquake,0.25,0.32,0.153,24.0,reviewed,nc,nc,17.938316470299892,39
2013-10-23 10:47:15.480000+00:00,40.2408333,-124.1675,11.225,2.1,md,22.0,96.0,0.00991,0.09,nc,nc72093561,2017-02-01T19:38:55.760Z,near the coast of Northern California,earthquake,0.34,0.35,0.128,25.0,reviewed,nc,nc,17.878557729709197,39
2013-11-10 22:25:47.880000+00:00,40.2423333,-124.1245,12.095,2.06,md,25.0,67.0,0.006306,0.13,nc,nc72105091,2017-02-01T22:36:43.470Z,"19 km WSW of Weott, California",earthquake,0.24,0.4,0.149,21.0,reviewed,nc,nc,18.472089751052472,39
2022-03-10 06:37:47.530000+00:00,40.24,-124.1218333,12.96,2.4,md,25.0,125.0,0.05343,0.12,nc,nc73703681,2022-03-11T08:13:15.273Z,"17km SE of Petrolia, CA",earthquake,0.23,0.39,0.138,27.0,reviewed,nc,nc,18.524963918268938,39
2012-07-12 12:27:09.970000+00:00,40.2456667,-124.1728333,9.348,2.46,md,19.0,89.0,0.04685,0.14,nc,nc71815591,2017-01-28T05:06:52.290Z,"22 km WSW of Weott, California",earthquake,0.34,0.47,0.201,24.0,reviewed,nc,nc,17.775181971714975,39
