station,location,channel,latitude,longitude,elevation
ME30,01,BHN,40.842999,-123.565002,237.0
ME30,01,BHZ,40.842999,-123.565002,237.0
ME31,01,BHE,40.722,-123.946999,820.0
ME31,01,BHN,40.722,-123.946999,820.0
ME31,01,BHZ,40.722,-123.946999,820.0
ME32,01,BHE,40.590698,-123.859001,711.0
ME32,01,BHN,40.590698,-123.859001,711.0
ME32,01,BHZ,40.590698,-123.859001,711.0
ME33,01,BHE,40.483002,-123.802002,367.0
ME33,01,BHN,40.483002,-123.802002,367.0
ME33,01,BHZ,40.483002,-123.802002,367.0
ME34,01,BHE,40.483002,-124.126999,244.0
ME34,01,BHN,40.483002,-124.126999,244.0
ME34,01,BHZ,40.483002,-124.126999,244.0
ME35,01,BHE,40.483002,-123.748001,369.0
ME35,01,BHN,40.483002,-123.748001,369.0
ME35,01,BHZ,40.483002,-123.748001,369.0
ME36,01,BHE,40.248199,-124.163803,73.0
ME36,01,BHN,40.248199,-124.163803,73.0
ME36,01,BHZ,40.248199,-124.163803,73.0
ME37,01,BHE,40.285,-123.653999,501.0
ME37,01,BHN,40.285,-123.653999,501.0
ME37,01,BHZ,40.285,-123.653999,501.0
ME38,01,BHE,40.101002,-123.503197,275.0
ME38,01,BHN,40.101002,-123.503197,275.0
ME38,01,BHZ,40.101002,-123.503197,275.0
ME39,01,BHE,40.188202,-123.594299,341.0
ME39,01,BHN,40.188202,-123.594299,341.0
ME39,01,BHZ,40.188202,-123.594299,341.0
ME41,01,BHE,39.884998,-123.361,1017.0
ME41,01,BHN,39.884998,-123.361,1017.0
ME41,01,BHZ,39.884998,-123.361,1017.0
ME42,01,BHE,39.7145,-123.273003,633.0
ME42,01,BHN,39.7145,-123.273003,633.0
ME42,01,BHZ,39.7145,-123.273003,633.0
ME43,01,BHE,39.570301,-123.175003,1143.0
ME43,01,BHN,39.570301,-123.175003,1143.0
ME43,01,BHZ,39.570301,-123.175003,1143.0
ME44,01,BHE,39.492802,-123.186996,417.0
ME44,01,BHN,39.492802,-123.186996,417.0
ME44,01,BHZ,39.492802,-123.186996,417.0
ME45,01,BHE,39.466599,-122.959503,633.0
ME45,01,BHN,39.466599,-122.959503,633.0
ME45,01,BHZ,39.466599,-122.959503,633.0
ME46,01,BHE,39.195999,-122.968002,425.0
ME46,01,BHN,39.195999,-122.968002,425.0
ME46,01,BHZ,39.195999,-122.968002,425.0
ME47,01,BHE,39.1124,-122.8106,434.0
ME47,01,BHN,39.1124,-122.8106,434.0
ME47,01,BHZ,39.1124,-122.8106,434.0
ME49,01,BHE,39.8633,-123.719398,284.0
ME49,01,BHN,39.8633,-123.719398,284.0
ME49,01,BHZ,39.8633,-123.719398,284.0
ME50,01,BHE,39.622002,-123.474998,634.0
ME50,01,BHN,39.622002,-123.474998,634.0
ME50,01,BHZ,39.622002,-123.474998,634.0
ME52,01,BHE,39.3228,-123.219101,271.0
ME52,01,BHN,39.3228,-123.219101,271.0
ME52,01,BHZ,39.3228,-123.219101,271.0
ME53,01,BHE,39.2229,-123.593399,165.0
ME53,01,BHN,39.2229,-123.593399,165.0
ME53,01,BHZ,39.2229,-123.593399,165.0
ME54,01,BHE,39.013199,-123.377899,109.0
ME54,01,BHN,39.013199,-123.377899,109.0
ME54,01,BHZ,39.013199,-123.377899,109.0
ME56,01,BHE,39.887001,-122.8731,1534.0
ME56,01,BHN,39.887001,-122.8731,1534.0
ME56,01,BHZ,39.887001,-122.8731,1534.0
ME57,01,BHE,39.9118,-122.567596,266.0
ME57,01,BHN,39.9118,-122.567596,266.0
ME57,01,BHZ,39.9118,-122.567596,266.0
ME63,01,BHE,39.315399,-122.5224,390.0
ME63,01,BHN,39.315399,-122.5224,390.0
ME63,01,BHZ,39.315399,-122.5224,390.0
GB080,--,HH1,41.9828,-125.307701,-3103.0
GB080,--,HH2,41.9828,-125.307701,-3103.0
GB080,--,HHZ,41.9828,-125.307701,-3103.0
GB130,--,HH1,41.409698,-124.689903,-1088.0
GB130,--,HH2,41.409698,-124.689903,-1088.0
GB130,--,HHZ,41.409698,-124.689903,-1088.0
GB260,--,HH1,40.975498,-125.221298,-3067.0
GB260,--,HH2,40.975498,-125.221298,-3067.0
GB260,--,HHZ,40.975498,-125.221298,-3067.0
GB320,--,HH1,40.396599,-125.912102,-2332.0
GB320,--,HH2,40.396599,-125.912102,-2332.0
GB320,--,HHZ,40.396599,-125.912102,-2332.0
GB321,--,HH1,40.3922,-125.911697,-2283.0
GB321,--,HH2,40.3922,-125.911697,-2283.0
GB321,--,HHZ,40.3922,-125.911697,-2283.0
GB360,--,HH1,39.879601,-124.730797,-1312.0
GB360,--,HH2,39.879601,-124.730797,-1312.0
GB360,--,HHZ,39.879601,-124.730797,-1312.0
78342,--,HNE,39.6547,-122.7226,1325.0
78342,--,HNN,39.6547,-122.7226,1325.0
78342,--,HNZ,39.6547,-122.7226,1325.0
79016,--,HNE,39.4509,-123.8049,23.0
79016,10,HNE,39.4508,-123.8049,23.0
79016,--,HNN,39.4509,-123.8049,23.0
79016,10,HNN,39.4508,-123.8049,23.0
79016,--,HNZ,39.4509,-123.8049,23.0
79016,10,HNZ,39.4508,-123.8049,23.0
79036,--,HN2,39.807,-123.2464,425.0
79036,--,HN3,39.807,-123.2464,425.0
79036,--,HNE,39.807,-123.2464,425.0
79036,10,HNE,39.807,-123.2464,425.0
79036,--,HNN,39.807,-123.2464,425.0
79036,10,HNN,39.807,-123.2464,425.0
79036,--,HNZ,39.807,-123.2464,425.0
79036,10,HNZ,39.807,-123.2464,425.0
79042,--,HNE,39.74,-123.815,33.0
79042,--,HNN,39.74,-123.815,33.0
79042,--,HNZ,39.74,-123.815,33.0
79046,--,HNE,39.7379,-123.8149,8.0
79046,10,HNE,39.7379,-123.8149,8.0
79046,--,HNN,39.7379,-123.8149,8.0
79046,10,HNN,39.7379,-123.8149,8.0
79046,--,HNZ,39.7379,-123.8149,8.0
79046,10,HNZ,39.7379,-123.8149,8.0
79298,--,HNE,39.424,-123.807,34.0
79298,10,HNE,39.4239,-123.8078,34.0
79298,--,HNN,39.424,-123.807,34.0
79298,10,HNN,39.4239,-123.8078,34.0
79298,--,HNZ,39.424,-123.807,34.0
79298,10,HNZ,39.4239,-123.8078,34.0
79325,--,HNE,39.706,-123.301,479.0
79325,--,HNN,39.706,-123.301,479.0
79325,--,HNZ,39.706,-123.301,479.0
79344,--,HNE,39.1853,-123.2332,239.0
79344,--,HNN,39.1853,-123.2332,239.0
79344,--,HNZ,39.1853,-123.2332,239.0
79345,--,HNE,39.392,-123.34,424.0
79345,--,HNN,39.392,-123.34,424.0
79345,--,HNZ,39.392,-123.34,424.0
79435,--,HNE,39.9238,-123.7616,245.0
79435,10,HNE,39.9233,-123.7614,245.0
79435,--,HNN,39.9238,-123.7616,245.0
79435,10,HNN,39.9233,-123.7614,245.0
79435,--,HNZ,39.9238,-123.7616,245.0
79435,10,HNZ,39.9233,-123.7614,245.0
79666,--,HNE,39.1853,-123.2109,193.0
79666,10,HNE,39.1853,-123.2109,193.0
79666,--,HNN,39.1853,-123.2109,193.0
79666,10,HNN,39.1853,-123.2109,193.0
79666,--,HNZ,39.1853,-123.2109,193.0
79666,10,HNZ,39.1853,-123.2109,193.0
79668,--,HNE,39.3907,-123.3433,432.0
79668,10,HNE,39.3907,-123.3433,432.0
79668,--,HNN,39.3907,-123.3433,432.0
79668,10,HNN,39.3907,-123.3433,432.0
79668,--,HNZ,39.3907,-123.3433,432.0
79668,10,HNZ,39.3907,-123.3433,432.0
88048,--,HNE,40.9807,-122.7097,823.0
88048,10,HNE,40.9807,-122.7097,823.0
88048,--,HNN,40.9807,-122.7097,823.0
88048,10,HNN,40.9807,-122.7097,823.0
88048,--,HNZ,40.9807,-122.7097,823.0
88048,10,HNZ,40.9807,-122.7097,823.0
89005,--,HNE,40.3481,-124.3532,76.0
89005,--,HNN,40.3481,-124.3532,76.0
89005,--,HNZ,40.3481,-124.3532,76.0
89101,--,HNE,40.325,-124.2877,37.0
89101,10,HNE,40.325,-124.2877,37.0
89101,--,HNN,40.325,-124.2877,37.0
89101,10,HNN,40.325,-124.2877,37.0
89101,--,HNZ,40.325,-124.2877,37.0
89101,10,HNZ,40.325,-124.2877,37.0
89146,--,HNE,40.9406,-123.6327,180.0
89146,10,HNE,40.9406,-123.6327,180.0
89146,--,HNN,40.9406,-123.6327,180.0
89146,10,HNN,40.9406,-123.6327,180.0
89146,--,HNZ,40.9406,-123.6327,180.0
89146,10,HNZ,40.9406,-123.6327,180.0
89255,--,HNE,40.5922,-124.1463,16.0
89255,10,HNE,40.5922,-124.1463,16.0
89255,--,HNN,40.5922,-124.1463,16.0
89255,10,HNN,40.5922,-124.1463,16.0
89255,--,HNZ,40.5922,-124.1463,16.0
89255,10,HNZ,40.5922,-124.1463,16.0
89462,--,HNE,40.5036,-124.101,43.0
89462,10,HNE,40.5036,-124.101,43.0
89462,--,HNN,40.5036,-124.101,43.0
89462,10,HNN,40.5036,-124.101,43.0
89462,--,HNZ,40.5036,-124.101,43.0
89462,10,HNZ,40.5036,-124.101,43.0
89464,--,HNE,40.9567,-124.1164,25.0
89464,10,HNE,40.9567,-124.1164,25.0
89464,--,HNN,40.9567,-124.1164,25.0
89464,10,HNN,40.9567,-124.1164,25.0
89464,--,HNZ,40.9567,-124.1164,25.0
89464,10,HNZ,40.9567,-124.1164,25.0
89486,--,HNE,40.584,-124.145,21.0
89486,--,HNN,40.584,-124.145,21.0
89486,--,HNZ,40.584,-124.145,21.0
89509,--,HNE,40.802,-124.148,7.0
89509,--,HNN,40.802,-124.148,7.0
89509,--,HNZ,40.802,-124.148,7.0
89530,--,HNE,40.0261,-124.0705,20.0
89530,--,HNN,40.0261,-124.0705,20.0
89530,--,HNZ,40.0261,-124.0705,20.0
89641,--,HNE,40.7996,-124.1487,16.0
89641,--,HNN,40.7996,-124.1487,16.0
89641,--,HNZ,40.7996,-124.1487,16.0
89688,--,HNE,40.0331,-124.0769,28.0
89688,10,HNE,40.0331,-124.0769,28.0
89688,--,HNN,40.0331,-124.0769,28.0
89688,10,HNN,40.0331,-124.0769,28.0
89688,--,HNZ,40.0331,-124.0769,28.0
89688,10,HNZ,40.0331,-124.0769,28.0
89734,--,HNE,40.8187,-124.1656,1.0
89734,--,HNN,40.8187,-124.1656,1.0
89734,--,HNZ,40.8187,-124.1656,1.0
89781,--,HNE,40.7834,-124.1435,35.0
89781,10,HNE,40.7834,-124.1435,35.0
89781,--,HNN,40.7834,-124.1435,35.0
89781,10,HNN,40.7834,-124.1435,35.0
89781,--,HNZ,40.7834,-124.1435,35.0
89781,10,HNZ,40.7834,-124.1435,35.0
98143,--,HN2,41.7032,-122.6411,823.0
98143,--,HN3,41.7032,-122.6411,823.0
98143,--,HNE,41.7032,-122.6411,823.0
98143,10,HNE,41.7032,-122.6411,823.0
98143,--,HNN,41.7032,-122.6411,823.0
98143,10,HNN,41.7032,-122.6411,823.0
98143,--,HNZ,41.7032,-122.6411,823.0
98143,10,HNZ,41.7032,-122.6411,823.0
99017,--,HNE,41.7647,-124.1946,7.0
99017,10,HNE,41.7647,-124.1946,7.0
99017,--,HNN,41.7647,-124.1946,7.0
99017,10,HNN,41.7647,-124.1946,7.0
99017,--,HNZ,41.7647,-124.1946,7.0
99017,10,HNZ,41.7647,-124.1946,7.0
99144,--,HNE,41.7928,-123.3815,315.0
99144,10,HNE,41.7928,-123.3815,315.0
99144,--,HNN,41.7928,-123.3815,315.0
99144,10,HNN,41.7928,-123.3815,315.0
99144,--,HNZ,41.7928,-123.3815,315.0
99144,10,HNZ,41.7928,-123.3815,315.0
99269,--,HNE,41.7748,-124.194,11.0
99269,--,HNN,41.7748,-124.194,11.0
99269,--,HNZ,41.7748,-124.194,11.0
99640,--,HNE,41.137,-124.151,72.0
99640,10,HNE,41.137,-124.151,72.0
99640,--,HNN,41.137,-124.151,72.0
99640,10,HNN,41.137,-124.151,72.0
99640,--,HNZ,41.137,-124.151,72.0
99640,10,HNZ,41.137,-124.151,72.0
99700,--,HNE,41.2906,-124.0569,10.0
99700,10,HNE,41.2906,-124.0569,10.0
99700,--,HNN,41.2906,-124.0569,10.0
99700,10,HNN,41.2906,-124.0569,10.0
99700,--,HNZ,41.2906,-124.0569,10.0
99700,10,HNZ,41.2906,-124.0569,10.0
GAS,--,EHZ,39.654701,-122.715897,1355.0
NWFF,--,HNE,39.79575,-122.522248,215.0
NWFF,--,HNN,39.79575,-122.522248,215.0
NWFF,--,HNZ,39.79575,-122.522248,215.0
KCT,20,HNE,40.475567,-124.337486,378.0
KCT,20,HNN,40.475567,-124.337486,378.0
KCT,20,HNZ,40.475567,-124.337486,378.0
KRP,20,HNE,41.157654,-124.0233,813.0
KRP,20,HNN,41.157654,-124.0233,813.0
KRP,20,HNZ,41.157654,-124.0233,813.0
