time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,slab_depth,grid_code
2015-11-30 20:24:43.320000+00:00,40.3033333,-124.309,9.79,2.15,md,11.0,209.0,0.02613,0.04,nc,nc72562611,2017-02-08 19:33:50.610000+00:00,"26 km SW of Scotia, California",earthquake,1.29,0.83,0.189,15.0,reviewed,nc,nc,15.6159684981347,30
2011-11-22 06:40:10.770000+00:00,40.3018333,-124.3548333,10.211,2.06,md,13.0,218.0,0.05766,0.17,nc,nc71680150,2017-01-25 15:46:18.421000+00:00,"29 km SW of Scotia, California",earthquake,1.67,0.62,0.205,10.0,reviewed,nc,nc,15.021314838027608,30
2020-05-28 09:37:11.390000+00:00,40.3073333,-124.3758333,8.02,2.48,md,21.0,249.0,0.03166,0.13,nc,nc73397621,2020-08-15 20:19:42.040000+00:00,"8km WSW of Petrolia, CA",earthquake,1.0,0.37,0.137,19.0,reviewed,nc,nc,14.719406182837641,30
2010-05-31 16:19:38.940000+00:00,40.3071667,-124.3871667,10.041,2.03,md,16.0,238.0,0.08018,0.17,nc,nc71407421,2017-01-22 11:32:10.047000+00:00,"31 km SW of Scotia, California",earthquake,0.62,0.38,0.181,18.0,reviewed,nc,nc,14.570859024440464,30
2013-05-02 00:30:48.390000+00:00,40.2965,-124.3876667,8.771,2.51,md,21.0,238.0,0.08288,0.17,nc,nc71980445,2017-01-31 14:17:57.967000+00:00,"31 km SW of Scotia, California",earthquake,0.67,0.55,0.15,28.0,reviewed,nc,nc,14.615371770387197,30
2014-06-22 11:30:50.510000+00:00,40.2918333,-124.3191667,8.64,2.04,md,15.0,223.0,0.04054,0.12,nc,nc72241846,2017-02-04 01:33:18.761000+00:00,"28 km SW of Scotia, California",earthquake,0.6,0.33,0.178,11.0,reviewed,nc,nc,15.541100151530781,30
2013-06-15 08:33:41.880000+00:00,40.2961667,-124.373,8.001,2.36,md,20.0,234.0,0.07207,0.19,nc,nc72008505,2017-01-31 23:43:02.740000+00:00,"31 km SW of Scotia, California",earthquake,0.76,0.55,0.13,31.0,reviewed,nc,nc,14.810331861042117,30
2013-06-08 23:42:38.100000+00:00,40.3031667,-124.3975,8.321,2.1,md,17.0,248.0,0.08829,0.2,nc,nc72004665,2017-01-31 22:50:43.664000+00:00,"32 km SW of Scotia, California",earthquake,0.94,0.53,0.129,15.0,reviewed,nc,nc,14.453082459340385,30
2022-05-20 06:16:08.270000+00:00,40.3026667,-124.3798333,8.33,2.47,md,26.0,228.0,0.03183,0.12,nc,nc73735891,2022-07-24 02:40:31.040000+00:00,"8km WSW of Petrolia, CA",earthquake,0.31,0.21,0.109,31.0,reviewed,nc,nc,14.688127253900065,30
2013-11-23 04:24:59.660000+00:00,40.2965,-124.344,12.21,2.13,md,15.0,231.0,0.05225,0.11,nc,nc72108385,2017-02-02 00:20:15.328000+00:00,"29 km SW of Scotia, California",earthquake,1.24,0.44,0.136,13.0,reviewed,nc,nc,15.190464086558984,30
2017-03-02 20:23:45.020000+00:00,40.2905,-124.3951667,8.17,3.85,mw,20.0,240.0,0.08911,0.1,nc,nc72769811,2017-05-24 02:48:13.040000+00:00,"32 km SW of Scotia, California",earthquake,0.52,0.31,,3.0,reviewed,nc,nc,14.546377711978929,30
2019-04-29 17:43:18.150000+00:00,40.2926667,-124.338,9.18,2.27,md,21.0,138.0,0.005491,0.16,nc,nc73174025,2019-05-02 05:27:03.966000+00:00,"6km SW of Petrolia, CA",earthquake,0.48,0.26,0.146,21.0,reviewed,nc,nc,15.289256164119214,30
2017-04-07 09:47:16.770000+00:00,40.3233333,-124.3978333,5.91,2.66,md,13.0,248.0,0.08681,0.07,nc,nc72785941,2017-04-07 23:55:02.374000+00:00,"30 km SSW of Ferndale, California",earthquake,0.54,0.47,0.261,20.0,reviewed,nc,nc,14.356129472297647,30
2013-05-02 04:19:37.510000+00:00,40.2961667,-124.376,8.431,2.47,md,17.0,239.0,0.07477,0.19,nc,nc71980540,2017-01-31 14:19:26.767000+00:00,"31 km SW of Scotia, California",earthquake,0.78,0.62,0.134,24.0,reviewed,nc,nc,14.770808373948125,30
2019-06-23 04:41:24.600000+00:00,40.283,-124.2985,7.02,2.1,md,14.0,144.0,0.03416,0.09,nc,nc73201196,2019-06-26 03:18:02.370000+00:00,"5km SSW of Petrolia, CA",earthquake,0.45,0.27,0.123,9.0,reviewed,nc,nc,15.86384914400989,30
2017-06-24 21:22:03.060000+00:00,40.2878333,-124.2988333,9.14,4.03,mw,24.0,212.0,0.03586,0.12,nc,nc72820761,2018-03-23 03:45:44.092000+00:00,near the coast of Northern California,earthquake,0.44,0.22,,11.0,reviewed,nc,nc,15.832877952052318,30
2019-10-09 05:26:53.210000+00:00,40.3318333,-124.3848333,5.86,2.04,md,12.0,231.0,0.05406,0.05,nc,nc73289160,2020-02-29 05:26:26.413000+00:00,"8km W of Petrolia, CA",earthquake,0.87,0.49,0.412,7.0,reviewed,nc,nc,14.488384082367691,30
2008-11-15 15:28:03.770000+00:00,40.2961667,-124.3965,14.447,2.0,md,13.0,231.0,0.08288,0.19,nc,nc71169161,2017-01-19 00:44:12.921000+00:00,"32 km SW of Scotia, California",earthquake,1.22,0.41,0.104,11.0,reviewed,nc,nc,14.500631556782407,30
2013-05-01 21:05:44.470000+00:00,40.2953333,-124.3671667,8.261,2.5,md,21.0,232.0,0.06847,0.18,nc,nc71980370,2017-01-31 14:16:53.200000+00:00,"30 km SW of Scotia, California",earthquake,0.62,0.39,0.175,30.0,reviewed,nc,nc,14.89151771354991,30
2022-08-12 04:45:45.040000+00:00,40.2906667,-124.3663333,13.44,2.03,md,20.0,232.0,0.0183,0.06,nc,nc73767160,2022-08-12 18:56:14.158000+00:00,"8km WSW of Petrolia, CA",earthquake,0.45,0.25,0.077,14.0,reviewed,nc,nc,14.926771423347088,30
2010-07-10 03:11:21.990000+00:00,40.2978333,-124.332,7.7,2.84,md,19.0,199.0,0.04414,0.18,nc,nc71422405,2017-01-22 16:05:17.040000+00:00,"28 km SW of Scotia, California",earthquake,0.81,0.38,0.279,49.0,reviewed,nc,nc,15.341233786115804,30
2011-01-15 09:27:59.780000+00:00,40.3096667,-124.256,9.2,2.56,md,18.0,87.0,0.02523,0.14,nc,nc71510245,2017-01-23 20:31:38.613000+00:00,"23 km SW of Scotia, California",earthquake,0.43,0.36,0.251,20.0,reviewed,nc,nc,16.27864957010977,30
2013-01-11 04:46:47.690000+00:00,40.2985,-124.3591667,14.921,2.4,md,16.0,236.0,0.06216,0.18,nc,nc71919551,2017-01-30 19:42:06.192000+00:00,"29 km SW of Scotia, California",earthquake,1.05,0.61,0.148,21.0,reviewed,nc,nc,14.980441569840059,30
2020-11-22 18:48:26.250000+00:00,40.3051667,-124.3548333,7.45,2.02,md,14.0,214.0,0.01915,0.09,nc,nc73485746,2020-12-02 02:44:06.172000+00:00,"6km WSW of Petrolia, CA",earthquake,0.38,0.36,0.214,24.0,reviewed,nc,nc,15.005918617124163,30
2021-01-23 22:32:42.760000+00:00,40.2908333,-124.3716667,13.98,2.2,md,18.0,234.0,0.02237,0.1,nc,nc73515515,2021-01-28 09:44:04.178000+00:00,"8km WSW of Petrolia, CA",earthquake,0.43,0.23,0.186,30.0,reviewed,nc,nc,14.85563997077383,30
2011-05-26 20:24:30.240000+00:00,40.2916667,-124.3415,12.54,2.08,md,16.0,248.0,0.05135,0.16,nc,nc71575830,2017-01-24 13:30:24.635000+00:00,"29 km SW of Scotia, California",earthquake,0.66,0.3,0.163,18.0,reviewed,nc,nc,15.248460513635168,30
2018-12-14 14:43:30.750000+00:00,40.2961667,-124.2595,9.98,2.5,md,10.0,144.0,0.03598,0.05,nc,nc73121410,2018-12-18 12:25:02.541000+00:00,"4km SE of Petrolia, CA",earthquake,0.51,0.43,0.178,8.0,reviewed,nc,nc,16.306580037607535,30
2020-02-15 11:37:47.720000+00:00,40.2858333,-124.3606667,7.55,2.14,md,20.0,235.0,0.01407,0.16,nc,nc73341335,2020-02-19 04:23:02.661000+00:00,"8km SW of Petrolia, CA",earthquake,0.51,0.25,0.151,11.0,reviewed,nc,nc,15.026567743301943,30
2020-02-06 11:05:29.590000+00:00,40.2875,-124.3615,7.48,3.06,ml,21.0,246.0,0.0145,0.13,nc,nc73336291,2020-04-25 22:18:07.040000+00:00,"8km WSW of Petrolia, CA",earthquake,0.65,0.3,0.23,21.0,reviewed,nc,nc,15.006919822697855,30
2020-02-06 10:00:08.260000+00:00,40.3016667,-124.3901667,8.88,2.51,md,17.0,239.0,0.03871,0.08,nc,nc73336276,2020-04-25 22:18:06.040000+00:00,"9km WSW of Petrolia, CA",earthquake,0.38,0.25,0.124,15.0,reviewed,nc,nc,14.556579782878494,30
2020-02-06 08:20:24.620000+00:00,40.3025,-124.3835,8.8,3.76,mw,21.0,237.0,0.0343,0.09,nc,nc73336226,2020-04-25 22:18:04.040000+00:00,"9km WSW of Petrolia, CA",earthquake,0.5,0.24,,5.0,reviewed,nc,nc,14.64058546065703,30
2018-04-04 05:14:00.140000+00:00,40.2945,-124.3673333,13.82,2.1,md,18.0,233.0,0.06809,0.13,nc,nc72994510,2018-04-13 07:24:03.252000+00:00,"8km WSW of Petrolia, CA",earthquake,0.88,0.28,0.195,20.0,reviewed,nc,nc,14.893657389152844,30
2020-02-06 11:21:08.590000+00:00,40.2971667,-124.3895,8.31,2.01,md,15.0,243.0,0.03692,0.08,nc,nc73336296,2020-02-12 02:12:03.455000+00:00,"9km WSW of Petrolia, CA",earthquake,0.46,0.25,0.175,9.0,reviewed,nc,nc,14.587751018055265,30
2018-12-04 09:41:13.100000+00:00,40.3418333,-124.387,9.38,2.27,md,9.0,243.0,0.07775,0.05,nc,nc73119001,2018-12-04 22:14:02.678000+00:00,"9km WNW of Petrolia, CA",earthquake,2.74,0.53,0.141,19.0,reviewed,nc,nc,14.412543166951762,30
2018-11-02 16:58:32.210000+00:00,40.2858333,-124.2328333,10.57,2.01,md,5.0,157.0,0.01401,0.05,nc,nc73105386,2018-11-09 20:19:02.645000+00:00,"6km SE of Petrolia, CA",earthquake,0.65,0.81,0.237,20.0,reviewed,nc,nc,16.719905929202685,30
2020-01-25 03:09:04.940000+00:00,40.298,-124.348,7.77,2.15,md,17.0,206.0,0.01041,0.1,nc,nc73331491,2020-02-06 06:58:03.378000+00:00,"6km WSW of Petrolia, CA",earthquake,0.65,0.28,0.068,9.0,reviewed,nc,nc,15.130093231227919,30
2020-11-02 19:25:15.310000+00:00,40.2936667,-124.3891667,7.78,2.93,md,21.0,238.0,0.03601,0.11,nc,nc73477306,2021-01-18 23:02:03.040000+00:00,"10km WSW of Petrolia, CA",earthquake,0.4,0.22,0.162,53.0,reviewed,nc,nc,14.610347901366305,30
2018-09-01 15:06:19.130000+00:00,40.3001667,-124.3498333,7.82,2.04,md,16.0,232.0,0.0536,0.1,nc,nc73078865,2018-09-04 23:43:02.384000+00:00,"6km WSW of Petrolia, CA",earthquake,0.49,0.34,0.158,15.0,reviewed,nc,nc,15.094783193761195,30
2018-09-01 23:11:22.200000+00:00,40.3003333,-124.3126667,6.77,2.03,md,12.0,214.0,0.03062,0.07,nc,nc73079215,2018-09-06 22:14:03.247000+00:00,"4km SW of Petrolia, CA",earthquake,1.34,0.76,0.131,8.0,reviewed,nc,nc,15.582417161833746,30
2018-09-01 23:10:19.720000+00:00,40.2945,-124.35,8.25,2.35,md,19.0,228.0,0.05655,0.1,nc,nc73079210,2018-09-07 01:44:02.169000+00:00,"6km WSW of Petrolia, CA",earthquake,0.55,0.23,0.152,27.0,reviewed,nc,nc,15.122014875434992,30
2022-01-29 18:37:31.400000+00:00,40.2843333,-124.3391667,8.3,2.77,md,28.0,193.0,0.004867,0.13,nc,nc73685486,2022-04-15 17:57:04.040000+00:00,"6km SW of Petrolia, CA",earthquake,0.31,0.19,0.137,58.0,reviewed,nc,nc,15.317270834425639,30
2019-07-09 11:30:13.140000+00:00,40.2913333,-124.3408333,8.68,2.79,md,20.0,152.0,0.003187,0.1,nc,nc73216121,2019-07-11 17:18:03.238000+00:00,"6km SW of Petrolia, CA",earthquake,0.65,0.31,0.164,46.0,reviewed,nc,nc,15.258956579701724,30
2019-06-23 03:53:02.890000+00:00,40.2735,-124.3003333,9.44,5.58,mw,34.0,159.0,0.03116,0.17,nc,nc73201181,2021-12-20 21:29:47.348000+00:00,"6km SSW of Petrolia, CA",earthquake,0.34,0.21,,6.0,reviewed,nc,nc,15.891280732914412,30
2019-06-23 03:27:31.880000+00:00,40.2815,-124.2938333,9.01,2.8,md,30.0,142.0,0.03264,0.14,nc,nc73201166,2019-09-11 15:19:34.040000+00:00,"5km S of Petrolia, CA",earthquake,0.29,0.2,0.221,62.0,reviewed,nc,nc,15.934802239618945,30
2018-12-14 14:43:30.750000+00:00,40.2961667,-124.2595,9.98,2.5,md,10.0,144.0,0.03598,0.05,nc,nc73121410,2018-12-18 12:25:02.541000+00:00,"4km SE of Petrolia, CA",earthquake,0.51,0.43,0.178,8.0,reviewed,nc,nc,16.306580037607535,30
2017-07-15 23:35:46.400000+00:00,40.28,-124.2621667,13.58,2.03,md,15.0,150.0,0.02341,0.1,nc,nc72839026,2017-07-26 00:02:04.127000+00:00,"26 km SSW of Scotia, California",earthquake,0.61,0.53,0.206,11.0,reviewed,nc,nc,16.364147900671092,30
2017-10-13 14:00:11.850000+00:00,40.478,-124.2256667,5.96,2.15,md,16.0,75.0,0.08533,0.15,nc,nc72908441,2017-10-14 03:00:04.367000+00:00,"10 km WSW of Rio Dell, California",earthquake,0.36,0.75,0.116,18.0,reviewed,nc,nc,15.881252719143598,31
2015-01-10 10:12:21.520000+00:00,40.3911667,-124.265,10.829,2.86,md,23.0,134.0,0.07117,0.09,nc,nc72378641,2022-07-27 13:33:34.256000+00:00,"17 km SW of Scotia, California",earthquake,0.3,0.31,0.181,73.0,reviewed,nc,nc,15.744532367660964,31
2010-07-30 14:36:27.680000+00:00,40.3903333,-124.263,6.359,2.51,md,20.0,133.0,0.07027,0.14,nc,nc71439571,2017-01-22 18:56:08.590000+00:00,"17 km SW of Scotia, California",earthquake,0.33,0.61,0.179,38.0,reviewed,nc,nc,15.77391004378093,31
2012-02-16 22:33:49.990000+00:00,40.3661667,-124.375,13.881,2.73,md,18.0,218.0,0.08198,0.14,nc,nc71736811,2017-01-27 03:54:17.740000+00:00,"25 km SSW of Ferndale, California",earthquake,0.57,0.36,0.136,34.0,reviewed,nc,nc,14.455112146234457,31
2010-07-31 02:31:48.790000+00:00,40.3951667,-124.2518333,5.709,2.07,md,15.0,122.0,0.07748,0.06,nc,nc71439791,2017-01-22 18:58:46.120000+00:00,"16 km SW of Scotia, California",earthquake,0.29,0.65,0.132,10.0,reviewed,nc,nc,15.893886521710305,31
2010-11-01 13:37:59.720000+00:00,40.356,-124.393,12.411,2.15,md,13.0,230.0,0.09009,0.17,nc,nc71482146,2017-01-23 05:14:16.450000+00:00,near the coast of Northern California,earthquake,1.76,1.06,0.23,22.0,reviewed,nc,nc,14.268585739096041,31
2019-03-18 14:01:36.160000+00:00,40.5186667,-124.2221667,11.26,2.28,md,22.0,110.0,0.05901,0.11,nc,nc73153771,2019-03-19 06:14:03.346000+00:00,"7km SSE of Ferndale, CA",earthquake,0.23,0.52,0.115,24.0,reviewed,nc,nc,15.783743722282,31
2009-08-22 17:09:32.430000+00:00,40.6378333,-124.326,13.838,2.09,md,12.0,227.0,0.1631,0.07,nc,nc71269601,2017-01-20 16:46:36.056000+00:00,"8 km W of Loleta, California",earthquake,0.89,0.43,0.046,13.0,reviewed,nc,nc,14.254002273236221,32
2017-12-05 22:31:07.360000+00:00,40.6988333,-124.2355,5.88,2.09,md,20.0,176.0,0.02629,0.2,nc,nc72935551,2017-12-06 02:42:01.613000+00:00,"5km SW of Humboldt Hill, CA",earthquake,0.53,0.41,0.11,11.0,reviewed,nc,nc,15.319122220127106,32
2017-12-06 13:27:29.300000+00:00,40.6891667,-124.2111667,1.88,2.8,md,21.0,170.0,0.01284,0.09,nc,nc72935821,2018-03-22 16:36:38.474000+00:00,"4km SSW of Humboldt Hill, CA",earthquake,0.33,0.73,0.185,48.0,reviewed,nc,nc,15.631473545043523,32
2008-09-25 19:31:17.290000+00:00,40.6316667,-124.2683333,8.882,2.12,md,10.0,283.0,0.3982,0.15,nc,nc71155436,2017-01-18 19:16:38.360000+00:00,"4 km WSW of Loleta, CA",earthquake,4.66,2.41,0.206,13.0,reviewed,nc,nc,14.961665165832128,32
2021-03-14 20:32:14.220000+00:00,40.7496667,-124.2205,10.4,2.17,md,18.0,208.0,0.01761,0.11,nc,nc73535191,2021-03-17 02:05:07.970000+00:00,"4km NW of Humboldt Hill, CA",earthquake,1.24,0.33,0.151,11.0,reviewed,nc,nc,15.5288679748538,32
2010-01-15 07:03:24.750000+00:00,40.6208333,-124.3761667,13.377,2.62,md,8.0,218.0,0.1486,0.05,nc,nc71340591,2017-01-21 18:44:28.370000+00:00,near the coast of Northern California,earthquake,1.39,0.68,0.174,43.0,reviewed,nc,nc,13.676592537717639,32
2017-12-05 17:49:03.270000+00:00,40.7085,-124.2445,7.61,2.47,md,15.0,209.0,0.03435,0.12,nc,nc72935406,2018-03-23 03:33:21.344000+00:00,"5km WSW of Humboldt Hill, CA",earthquake,0.49,0.31,0.081,17.0,reviewed,nc,nc,15.208435602144975,32
2008-08-01 02:24:24.830000+00:00,40.568,-124.2481667,3.136,2.26,md,7.0,312.0,0.7874,0.06,nc,nc71137085,2017-01-18 13:22:49.717000+00:00,"1 km SE of Ferndale, California",earthquake,7.91,9.31,0.133,8.0,reviewed,nc,nc,15.322705161284759,32
2022-06-20 01:35:44.630000+00:00,40.722,-124.2306667,7.81,2.17,md,11.0,180.0,0.03826,0.09,nc,nc73747806,2022-06-22 02:58:16.497000+00:00,"4km W of Humboldt Hill, CA",earthquake,0.79,0.48,0.104,8.0,reviewed,nc,nc,15.389526997636448,32
2009-03-18 06:15:06.970000+00:00,40.6436667,-124.3593333,8.136,2.5,md,26.0,292.0,0.8667,0.17,nc,nc71197890,2017-01-20 01:56:51.560000+00:00,"11 km NW of Ferndale, California",earthquake,2.71,31.61,0.18,26.0,reviewed,nc,nc,13.846845343710303,32
2020-10-11 13:46:21.160000+00:00,40.722,-124.2421667,9.59,2.05,md,22.0,180.0,0.02929,0.08,nc,nc73469511,2020-10-23 05:17:05.402000+00:00,"4km W of Humboldt Hill, CA",earthquake,0.65,0.23,0.081,16.0,reviewed,nc,nc,15.242932969160464,32
2009-03-21 02:00:35.290000+00:00,40.6613333,-124.2993333,4.762,2.01,md,9.0,277.0,0.4333,0.18,nc,nc71199035,2017-01-20 02:14:59.627000+00:00,"6 km WSW of Indianola, California",earthquake,2.25,2.38,0.124,9.0,reviewed,nc,nc,14.55124742678956,32
2009-03-18 06:15:06.970000+00:00,40.6436667,-124.3593333,8.136,2.5,md,26.0,292.0,0.8667,0.17,nc,nc71197890,2017-01-20 01:56:51.560000+00:00,"11 km NW of Ferndale, California",earthquake,2.71,31.61,0.18,26.0,reviewed,nc,nc,13.846845343710303,32
2018-10-15 03:00:08.110000+00:00,40.7271667,-124.3676667,4.79,2.2,md,17.0,204.0,0.1703,0.06,nc,nc73097426,2018-10-16 05:15:04.598000+00:00,"15km W of Humboldt Hill, CA",earthquake,0.35,0.63,0.073,14.0,reviewed,nc,nc,13.71477880761209,32
2011-02-02 04:03:14.710000+00:00,40.7188333,-124.2198333,15.512,2.03,md,18.0,189.0,0.1748,0.16,nc,nc71523376,2017-01-23 22:45:50.301000+00:00,"0 km SSW of Fields Landing, California",earthquake,0.75,0.61,0.131,17.0,reviewed,nc,nc,15.525227065382222,32
2018-10-15 02:06:54.270000+00:00,40.7303333,-124.3593333,8.78,2.54,md,20.0,202.0,0.1703,0.18,nc,nc73097411,2018-10-22 00:28:54.132000+00:00,"14km W of Humboldt Hill, CA",earthquake,0.64,0.52,0.158,32.0,reviewed,nc,nc,13.8146921891898,32
2010-01-05 16:37:09.270000+00:00,40.5851667,-124.309,13.607,2.05,md,10.0,210.0,0.1117,0.05,nc,nc71335736,2017-01-21 17:12:39.045000+00:00,"3 km WNW of Ferndale, California",earthquake,0.7,0.38,0.091,12.0,reviewed,nc,nc,14.540473176529742,32
2010-03-17 23:15:49.700000+00:00,40.7461667,-124.21,6.219,2.2,md,15.0,178.0,0.1541,0.12,nc,nc71364810,2017-01-22 02:26:33.987000+00:00,"2 km N of Fields Landing, California",earthquake,0.37,0.58,0.144,19.0,reviewed,nc,nc,15.661482158282904,32
2010-02-11 00:51:18.520000+00:00,40.643,-124.3766667,7.958,2.3,md,25.0,205.0,0.1703,0.16,nc,nc71351911,2017-01-21 21:43:11.950000+00:00,"12 km NW of Ferndale, California",earthquake,1.19,0.55,0.216,20.0,reviewed,nc,nc,13.642060405716556,32
2014-11-01 23:03:02.900000+00:00,40.7036667,-124.2383333,10.447,2.37,md,31.0,161.0,0.1955,0.12,nc,nc72336776,2017-02-05 01:54:37.790000+00:00,"1 km NNW of Indianola, California",earthquake,0.37,0.49,0.148,22.0,reviewed,nc,nc,15.28443781327344,32
2022-12-07 19:11:56.850000+00:00,40.7228333,-124.3946667,4.14,2.07,md,15.0,206.0,0.1539,0.12,nc,nc73815786,2022-12-09 21:15:13.323000+00:00,"17km W of Humboldt Hill, CA",earthquake,0.54,0.95,0.203,19.0,reviewed,nc,nc,13.393343287345049,32
2017-06-02 22:32:46.740000+00:00,41.0019989,-124.3430023,4.37,2.48,ml,4.0,296.0,0.7321,0.23,nc,nc72809646,2017-06-08 02:40:03.094000+00:00,"17 km WSW of Trinidad, California",earthquake,18.71,19.77,0.191,7.0,reviewed,nc,nc,14.577919646411528,34
2008-10-26 16:07:48.210000+00:00,41.1743333,-124.2215,15.66,3.9,mw,13.0,193.0,0.1505,0.1,nc,nc51210163,2022-06-17 09:37:21.433000+00:00,"7 km WNW of Big Lagoon, California",earthquake,0.71,0.34,,3.0,reviewed,nc,nc,17.012966463796936,35
2008-10-27 13:09:11.090000+00:00,41.1898333,-124.2116667,17.11,2.46,md,8.0,222.0,0.1459,0.13,nc,nc51210202,2017-01-18 22:51:36.056000+00:00,"7 km WNW of Big Lagoon, California",earthquake,1.26,0.58,0.178,12.0,reviewed,nc,nc,17.233610088536516,35
2009-08-19 16:15:16.650000+00:00,41.1891667,-124.2551667,16.15,2.09,md,5.0,242.0,0.1775,0.02,nc,nc71267951,2017-01-20 16:28:42.978000+00:00,"10 km WNW of Big Lagoon, California",earthquake,1.43,0.46,0.251,8.0,reviewed,nc,nc,16.574047857577064,35
2008-08-17 05:56:59.370000+00:00,41.1885,-124.216,15.66,4.6,mw,15.0,172.0,0.1486,0.06,nc,nc51207076,2020-06-27 07:23:47.818000+00:00,"7 km WNW of Big Lagoon, California",earthquake,0.52,0.36,,10.0,reviewed,nc,nc,17.1619580268761,35
2018-11-18 18:20:27.290000+00:00,41.2321667,-124.2133333,16.97,2.3,md,13.0,208.0,0.1616,0.09,nc,nc73112486,2018-11-21 05:11:03.525000+00:00,"20km NNW of Trinidad, CA",earthquake,0.61,0.3,0.133,11.0,reviewed,nc,nc,17.40141158999442,35
2014-05-12 21:26:55.990000+00:00,41.231,-124.2533333,9.605,2.16,md,11.0,204.0,0.1883,0.25,nc,nc72220461,2017-02-03 19:33:46.934000+00:00,"12 km NW of Big Lagoon, California",earthquake,1.03,0.8,0.142,19.0,reviewed,nc,nc,16.78428841408042,35
2009-07-09 11:08:20.910000+00:00,41.2726667,-124.3878333,11.941,2.55,md,30.0,184.0,0.2982,0.14,nc,nc71246061,2017-01-20 12:52:32.430000+00:00,"24 km WNW of Big Lagoon, California",earthquake,0.44,0.76,0.224,52.0,reviewed,nc,nc,14.942689447030533,35
2013-11-10 22:25:47.880000+00:00,40.2423333,-124.1245,12.095,2.06,md,25.0,67.0,0.006306,0.13,nc,nc72105091,2017-02-01 22:36:43.470000+00:00,"19 km WSW of Weott, California",earthquake,0.24,0.4,0.149,21.0,reviewed,nc,nc,18.472089751052476,39
2013-10-23 10:47:15.480000+00:00,40.2408333,-124.1675,11.225,2.1,md,22.0,96.0,0.00991,0.09,nc,nc72093561,2017-02-01 19:38:55.760000+00:00,near the coast of Northern California,earthquake,0.34,0.35,0.128,25.0,reviewed,nc,nc,17.878557729709197,39
2010-12-18 04:51:46.610000+00:00,40.245,-124.1646667,12.01,2.34,md,14.0,83.0,0.007207,0.1,nc,nc71498305,2017-01-23 10:52:41.872000+00:00,"22 km WSW of Weott, California",earthquake,0.35,0.54,0.181,16.0,reviewed,nc,nc,17.891732939588103,39
2022-02-21 08:49:21.430000+00:00,40.2271667,-124.198,1.58,2.28,md,19.0,164.0,0.05097,0.1,nc,nc73695851,2022-02-23 01:00:13.227000+00:00,"13km SE of Petrolia, CA",earthquake,0.21,0.41,0.115,16.0,reviewed,nc,nc,17.543417100935976,39
2022-02-21 09:39:38.480000+00:00,40.2276667,-124.1981667,1.32,2.36,md,18.0,164.0,0.05046,0.1,nc,nc73695871,2022-02-23 01:15:14.316000+00:00,"13km SE of Petrolia, CA",earthquake,0.23,0.48,0.102,19.0,reviewed,nc,nc,17.538023156058838,39
2019-04-19 02:53:41.010000+00:00,40.2346667,-124.1678333,10.53,2.66,md,31.0,99.0,0.01601,0.2,nc,nc73168640,2019-04-20 03:13:03.723000+00:00,"14km SE of Petrolia, CA",earthquake,0.37,0.43,0.179,41.0,reviewed,nc,nc,17.912192851216936,39
2019-01-21 15:42:28.670000+00:00,40.2373333,-124.168,11.5,2.51,md,18.0,144.0,0.01337,0.13,nc,nc73134881,2019-02-02 07:55:04.145000+00:00,"14km SE of Petrolia, CA",earthquake,0.47,0.32,0.212,19.0,reviewed,nc,nc,17.893369398102138,39
2011-05-01 06:53:48.310000+00:00,40.2356667,-124.1631667,11.78,2.49,md,19.0,85.0,0.01622,0.14,nc,nc71568361,2017-01-24 10:30:12.510000+00:00,"22 km WSW of Weott, California",earthquake,0.39,0.36,0.142,22.0,reviewed,nc,nc,17.970466577098076,39
2022-03-10 06:37:47.530000+00:00,40.24,-124.1218333,12.96,2.4,md,25.0,125.0,0.05343,0.12,nc,nc73703681,2022-03-11 08:13:15.273000+00:00,"17km SE of Petrolia, CA",earthquake,0.23,0.39,0.138,27.0,reviewed,nc,nc,18.52496391826894,39
2010-10-27 20:04:41.300000+00:00,40.2393333,-124.163,10.94,2.13,md,20.0,84.0,0.01261,0.13,nc,nc71480081,2017-01-23 04:41:39.443000+00:00,"22 km WSW of Weott, California",earthquake,0.29,0.37,0.172,18.0,reviewed,nc,nc,17.949800748808304,39
2010-06-18 22:49:55.670000+00:00,40.219,-124.121,10.566,2.1,md,15.0,164.0,0.09459,0.06,nc,nc71417121,2017-01-22 13:42:37.199000+00:00,near the coast of Northern California,earthquake,0.27,0.45,0.18,16.0,reviewed,nc,nc,18.674237480154062,39
2008-04-16 16:47:24.950000+00:00,40.2361667,-124.119,12.442,2.51,md,15.0,70.0,0.06577,0.14,nc,nc40215417,2017-01-18 04:00:35.928000+00:00,"19 km WSW of Weott, California",earthquake,0.61,0.84,0.2,24.0,reviewed,nc,nc,18.59003230779857,39
2013-08-26 20:04:41.300000+00:00,40.2425,-124.118,11.045,2.03,md,24.0,69.0,0.004505,0.16,nc,nc72056956,2017-02-01 10:13:40.510000+00:00,"18 km WSW of Weott, California",earthquake,0.34,0.58,0.158,23.0,reviewed,nc,nc,18.562535209646054,39
2012-07-12 12:27:09.970000+00:00,40.2456667,-124.1728333,9.348,2.46,md,19.0,89.0,0.04685,0.14,nc,nc71815591,2017-01-28 05:06:52.290000+00:00,"22 km WSW of Weott, California",earthquake,0.34,0.47,0.201,24.0,reviewed,nc,nc,17.775181971714975,39
